
Timing is on.
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.047 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.055 ms
Time: 0.050 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.046 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.043 ms
Time: 0.055 ms
Time: 0.057 ms
Time: 0.058 ms
Time: 0.054 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.053 ms
Time: 0.049 ms
Time: 0.055 ms
Time: 0.050 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.055 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.053 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.060 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.058 ms
Time: 0.046 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.058 ms
Time: 0.057 ms
Time: 0.055 ms
Time: 0.047 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.046 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.056 ms
Time: 0.052 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.055 ms
Time: 0.046 ms
Time: 0.047 ms
Time: 0.060 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.057 ms
Time: 0.049 ms
Time: 0.056 ms
Time: 0.050 ms
Time: 0.053 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.057 ms
Time: 0.055 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.047 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.052 ms
Time: 0.047 ms
Time: 0.050 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.046 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.059 ms
Time: 0.060 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.056 ms
Time: 0.053 ms
Time: 0.055 ms
Time: 0.049 ms
Time: 0.043 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.046 ms
Time: 0.061 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.057 ms
Time: 0.043 ms
Time: 0.046 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.057 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.053 ms
Time: 0.053 ms
Time: 0.050 ms
Time: 0.056 ms
Time: 0.051 ms
Time: 0.053 ms
Time: 0.046 ms
Time: 0.046 ms
Time: 0.050 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.053 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.052 ms
Time: 0.053 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.055 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.053 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.058 ms
Time: 0.056 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.045 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.046 ms
Time: 0.048 ms
Time: 0.057 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.059 ms
Time: 0.056 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.050 ms
Time: 0.047 ms
Time: 0.053 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.051 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.058 ms
Time: 0.054 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.055 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.051 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.043 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.051 ms
Time: 0.044 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.044 ms
Time: 0.056 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.053 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.046 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.044 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.053 ms
Time: 0.051 ms
Time: 0.045 ms
Time: 0.054 ms
Time: 0.056 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.052 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.057 ms
Time: 0.044 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.049 ms
Time: 0.059 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.056 ms
Time: 0.046 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.062 ms
Time: 0.059 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.043 ms
Time: 0.055 ms
Time: 0.055 ms
Time: 0.052 ms
Time: 0.046 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.055 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.057 ms
Time: 0.055 ms
Time: 0.057 ms
Time: 0.051 ms
Time: 0.051 ms
Time: 0.055 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.055 ms
Time: 0.061 ms
Time: 0.055 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.055 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.056 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.056 ms
Time: 0.051 ms
Time: 0.057 ms
Time: 0.045 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.061 ms
Time: 0.053 ms
Time: 0.046 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.050 ms
Time: 0.056 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.047 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.050 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.047 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.053 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.047 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.051 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.045 ms
Time: 0.048 ms
Time: 0.050 ms
Time: 0.054 ms
Time: 0.045 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.061 ms
Time: 0.053 ms
Time: 0.054 ms
Time: 0.047 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.055 ms
Time: 0.055 ms
Time: 0.060 ms
Time: 0.049 ms
Time: 0.061 ms
Time: 0.057 ms
Time: 0.047 ms
Time: 0.054 ms
Time: 0.044 ms
Time: 0.057 ms
Time: 0.056 ms
Time: 0.047 ms
Time: 0.057 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.051 ms
Time: 0.045 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.053 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.053 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.049 ms
Time: 0.052 ms
Time: 0.055 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.053 ms
Time: 0.047 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.056 ms
Time: 0.059 ms
Time: 0.048 ms
Time: 0.046 ms
Time: 0.050 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.051 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.046 ms
Time: 0.046 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.055 ms
Time: 0.048 ms
Time: 0.056 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.052 ms
Time: 0.057 ms
Time: 0.049 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.056 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.050 ms
Time: 0.052 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.050 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.059 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.057 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.061 ms
Time: 0.052 ms
Time: 0.055 ms
Time: 0.046 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.054 ms
Time: 0.056 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.050 ms
Time: 0.046 ms
Time: 0.046 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.050 ms
Time: 0.054 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.057 ms
Time: 0.058 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.047 ms
Time: 0.058 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.058 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.056 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.060 ms
Time: 0.047 ms
Time: 0.053 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.052 ms
Time: 0.057 ms
Time: 0.055 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.064 ms
Time: 0.047 ms
Time: 0.052 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.059 ms
Time: 0.061 ms
Time: 0.060 ms
Time: 0.052 ms
Time: 0.047 ms
Time: 0.061 ms
Time: 0.057 ms
Time: 0.053 ms
Time: 0.059 ms
Time: 0.049 ms
Time: 0.062 ms
Time: 0.058 ms
Time: 0.048 ms
Time: 0.045 ms
Time: 0.051 ms
Time: 0.061 ms
Time: 0.060 ms
Time: 0.064 ms
Time: 0.061 ms
Time: 0.057 ms
Time: 0.052 ms
Time: 0.055 ms
Time: 0.050 ms
Time: 0.052 ms
Time: 0.062 ms
Time: 0.064 ms
Time: 0.056 ms
Time: 0.052 ms
Time: 0.056 ms
Time: 0.057 ms
Time: 0.048 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.045 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.056 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.054 ms
Time: 0.060 ms
Time: 0.046 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.046 ms
Time: 0.047 ms
Time: 0.057 ms
Time: 0.058 ms
Time: 0.061 ms
Time: 0.055 ms
Time: 0.057 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.056 ms
Time: 0.058 ms
Time: 0.056 ms
Time: 0.056 ms
Time: 0.055 ms
Time: 0.050 ms
Time: 0.058 ms
Time: 0.056 ms
Time: 0.050 ms
Time: 0.049 ms
Time: 0.053 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.046 ms
Time: 0.047 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.050 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.057 ms
Time: 0.049 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.051 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.053 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.051 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.043 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.048 ms
Time: 0.052 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.046 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.058 ms
Time: 0.056 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.059 ms
Time: 0.056 ms
Time: 0.058 ms
Time: 0.058 ms
Time: 0.046 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.050 ms
Time: 0.053 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.051 ms
Time: 0.053 ms
Time: 0.054 ms
Time: 0.047 ms
Time: 0.049 ms
Time: 0.047 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.050 ms
Time: 0.059 ms
Time: 0.061 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.055 ms
Time: 0.048 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.057 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.055 ms
Time: 0.046 ms
Time: 0.054 ms
Time: 0.058 ms
Time: 0.048 ms
Time: 0.046 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.053 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.059 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.052 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.052 ms
Time: 0.054 ms
Time: 0.057 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.046 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.052 ms
Time: 0.047 ms
Time: 0.049 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.044 ms
Time: 0.054 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.044 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.045 ms
Time: 0.055 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.046 ms
Time: 0.054 ms
Time: 0.047 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.047 ms
Time: 0.054 ms
Time: 0.054 ms
Time: 0.051 ms
Time: 0.049 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.048 ms
Time: 0.043 ms
Time: 0.054 ms
Time: 0.053 ms
Time: 0.054 ms
Time: 0.047 ms
